Баллоны и газы {1};;;
ГАЗЫ {2};;;
КИСЛОРОД  ГАЗ ТЕХНИЧЕСКИЙ СОРТ  1 ГОСТ 6331-78 (99,7%) {3};;;
Клапана обратные {2};;;
 Клапан обратный КО-3-Г31 ; 455,00р. ; 455,00р. ;0%
 Клапан обратный КО-3-К31 ; 455,00р. ; 455,00р. ;0%
  Клапан огнепреградительный КОГ (Редуктор) ; 900,00р. ; 900,00р. ;0%
 Клапан огнепреградительный КОК (Редуктор) ; 900,00р. ; 900,00р. ;0%
 Клапан огнепреградительный КОГ (Резак) ; 900,00р. ; 900,00р. ;0%
 Клапан огнепреградительный КОК (Резак) ; 900,00р. ; 900,00р. ;0%
 Затвор предохранительный ЗП-3К ; 900,00р. ; 900,00р. ;0%
Колпаки {2};;;
 Колпак пластиковый универсальный ; 170,00р. ; 170,00р. ;0%
 Колпак универсальный металл ; 400,00р. ; 400,00р. ;0%
Кольца транспортировочные {2};;;
 Кольцо транспортировочное для баллона 40л. ; 105,00р. ; 105,00р. ;0%
 Кольцо транспортировочное для пропанового баллона ; 66,00р. ; 66,00р. ;0%
Маркера {2};;;
 Маркер-краска строительная, всепогодная Белый ; 100,00р. ; 100,00р. ;0%
 Маркер-краска строительная, всепогодная Черный ; 100,00р. ; 100,00р. ;0%
 Маркер-краска лаковый 4 мм красная ; 115,00р. ; 115,00р. ;0%
Разное {1};;;
 Вентиль баллоный ВБ-2 ; 750,00р. ; 750,00р. ;0%
 Вентиль кислородный ВК-1 ; 1 200,00р. ; 1 200,00р. ;0%
 Вентиль кислородный ВК-2 ; 750,00р. ; 750,00р. ;0%
 Гайка 19 М16х1,5 правая, латунь (СВАРОГ) ; 140,00р. ; 140,00р. ;0%
 Гайка 19 М16х1,5 левая, латунь (СВАРОГ) ; 140,00р. ; 140,00р. ;0%
 Адаптер центр ; 1 200,00р. ; 1 200,00р. ;0%
 Магнитный фиксатор МФ 401 красный (усилие 15кг) ; 350,00р. ; 350,00р. ;0%
 Магнитный фиксатор СВАРОЧНЫЙ 70 (усилие 33кг) ; 700,00р. ; 700,00р. ;0%
 Мелок сварщика на мыльной основе 125*12*5 мм ; 25,00р. ; 25,00р. ;0%
 Молоток сварщика шлакоотбойный (СВАРОГ) ; 450,00р. ; 450,00р. ;0%
 Огниво для получения искры (СВАРОГ) ; 159,00р. ; 159,00р. ;0%
 Ниппель универсальный ф 6/9, латунь (СВАРОГ) ; 240,00р. ; 240,00р. ;0%
 Вилка кабельная 10-25 ; 200,00р. ; 200,00р. ;0%
 Вилка кабельная 35-50 (13мм) ; 300,00р. ; 300,00р. ;0%
 Панельная розетка 10-25 ; 150,00р. ; 150,00р. ;0%
 Панельная розетка 35-50 ; 250,00р. ; 250,00р. ;0%
 Переходник сп21,8 лдля импортного баллона ; 400,00р. ; 400,00р. ;0%
 Переходник универсальный 6/9 ; 200,00р. ; 200,00р. ;0%
 Паронитовая прокладка 1/2 ; 15,00р. ; 15,00р. ;0%
 Прокладка паронитовая 3/4 ; 20,00р. ; 20,00р. ;0%
 Прокладка фторопластовая 3/4 ; 30,00р. ; 30,00р. ;0%
 Респиратор с клапаном №95 ; 45,00р. ; 45,00р. ;0%
 Клей секундный Монолит мини 3г ; 40,00р. ; 40,00р. ;0%
 Холодная сварка Ремоколор ; 120,00р. ; 120,00р. ;0%
 Хомут 3/4 ; 20,00р. ; 20,00р. ;0%
 Хомут червячный, Китай 20-32 мм/9, W1 ; 25,00р. ; 25,00р. ;0%
 Жидкость стеклоомывателя ; 120,00р. ; 120,00р. ;0%
 Термопенал ТП 10-150 (220) ; 3 360,00р. ; 3 360,00р. ;0%
 Фум лента универсальная (газ-вода) ; 150,00р. ; 150,00р. ;0%
 Штуцер со съемной гайкой М22, левая резьба на ВБ ; 200,00р. ; 200,00р. ;0%
 Штуцер тройник 6/9 ; 320,00р. ; 320,00р. ;0%
 Батарейка CR2450 ; 150,00р. ; 150,00р. ;0%
 Баллон газовый PROFIRE, цанговый, 220гр ; 120,00р. ; 120,00р. ;0%
 Горелка цанговая PF-300A, с пьезоподжигом, PROFIRE ; 350,00р. ; 350,00р. ;0%
 Держатель мелка сварщика (ДОКА) ; 250,00р. ; 250,00р. ;0%
 Устройство для заправки баллонов G3/4-Сп21,8 (530мм) ; 1 200,00р. ; 1 200,00р. ;0%
 Устройство для заправки баллонов G3/4-G3/4 (530мм) ; 1 200,00р. ; 1 200,00р. ;0%
 Жидкость стеклоомывателя (от 1 до 60 шт) ; 150,00р. ; 150,00р. ;0%
 Жидкость стеклоомывателя (от 60 до 50 шт) ; 120,00р. ; 120,00р. ;0%
 Жидкость стеклоомывателя (свыше 500 шт) ; 110,00р. ; 110,00р. ;0%
